     vehicle name   , time[s]            , dt[s]              , u[ft/s]            , v[ft/s]            , w[ft/s]            , p[rad/s]           , q[rad/s]           , r[rad/s]           , x[ft]              , y[ft]              , z[ft]              , e0                 , ex                 , ey                 , ez                 , aileron[deg]       , elevator[deg]      , rudder[deg]        , throttle           , d_aileron          , d_elevator         , d_rudder           , d_throttle         , aileron_sp[deg]    , elevator_sp[deg]   , rudder_sp[deg]     , throttle_sp[none]  
                F16,  1.000000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  1.083601368503E-20,  6.712636149733E+01, -2.254764325522E-22, -1.303607970500E-17, -1.638535145057E-21,  2.200000000000E+01, -3.839646844660E-24, -5.000000000000E+02,  9.880065706625E-01, -7.707571257475E-24,  1.544118399857E-01, -2.651325891022E-23,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
                F16,  1.100000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  1.438862199531E-20,  6.712636149733E+01, -2.799412770160E-22, -1.433968763941E-17, -1.980260478501E-21,  2.420000000000E+01, -5.806920669739E-24, -5.000000000000E+02,  9.880065706625E-01, -1.034794052770E-23,  1.544118399857E-01, -3.524397300233E-23,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
                F16,  1.200000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  1.863553214576E-20,  6.712636149733E+01, -3.417286014226E-22, -1.564329556357E-17, -2.353788452073E-21,  2.640000000000E+01, -8.486667015774E-24, -5.000000000000E+02,  9.880065706625E-01, -1.355140744404E-23,  1.544118399857E-01, -4.569658521498E-23,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
                F16,  1.300000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  2.363580348258E-20,  6.712636149733E+01, -4.112446179207E-22, -1.694690347656E-17, -2.758966795279E-21,  2.860000000000E+01, -1.205045303156E-23, -5.000000000000E+02,  9.880065706625E-01, -1.737964071433E-23,  1.544118399857E-01, -5.802201798628E-23,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
                F16,  1.400000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  2.944774503999E-20,  6.712636149733E+01, -4.889026958422E-22, -1.825051137749E-17, -3.195637962044E-21,  3.080000000000E+01, -1.669420174431E-23, -5.000000000000E+02,  9.880065706625E-01, -2.189621396218E-23,  1.544118399857E-01, -7.237011206482E-23,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
                F16,  1.500000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  3.612890006321E-20,  6.712636149733E+01, -5.751230234731E-22, -1.955411926545E-17, -3.663639211559E-21,  3.300000000000E+01, -2.263969770219E-23, -5.000000000000E+02,  9.880065706625E-01, -2.716663620562E-23,  1.544118399857E-01, -8.888959525212E-23,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
                F16,  1.600000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  4.373603093858E-20,  6.712636149733E+01, -6.703322715863E-22, -2.085772713954E-17, -4.162802690505E-21,  3.520000000000E+01, -3.013609074707E-23, -5.000000000000E+02,  9.880065706625E-01, -3.325838073215E-23,  1.544118399857E-01, -1.077280518084E-22,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
                F16,  1.700000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  5.232510453259E-20,  6.712636149733E+01, -7.749632588262E-22, -2.216133499889E-17, -4.692955516614E-21,  3.740000000000E+01, -3.946139781775E-23, -5.000000000000E+02,  9.880065706625E-01, -4.024091238017E-23,  1.544118399857E-01, -1.290318925269E-22,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
                F16,  1.800000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  6.195127794179E-20,  6.712636149733E+01, -8.894546190344E-22, -2.346494284259E-17, -5.253919863520E-21,  3.960000000000E+01, -5.092400268161E-23, -5.000000000000E+02,  9.880065706625E-01, -4.818571323716E-23,  1.544118399857E-01, -1.529463254818E-22,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
                F16,  1.900000000000E-01,  1.000000000000E-02,  2.095090728158E+02,  7.266888465484E-20,  6.712636149733E+01, -1.014250470603E-21, -2.465991667092E-17, -5.845513046856E-21,  4.180000000000E+01, -6.486415349028E-23, -5.000000000000E+02,  9.880065706625E-01, -5.716630676540E-23,  1.544118399857E-01, -1.796153274545E-22,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00,  0.000000000000E+00, -1.314850861866E+01,  0.000000000000E+00,  1.482617872568E-01 
