 distance[ft], uprime[ft/s], vprime[ft/s], wprime[ft/s]
   2140.0000000000000      ,   3.2182326720111361      ,   3.7743802336172627      ,  0.99179915308563626     
   2160.0000000000000      ,   2.7720232391125057      ,   3.2006604212462348      ,  0.88723413950733609     
   2180.0000000000000      ,   1.2709351623463065      ,   1.6771907492090539      , -0.14482367157797094     
   2200.0000000000000      ,   1.6621700956857410      ,   1.2867951487366061      ,  0.26180192337925184     
   2220.0000000000000      ,   1.7649917056459288      ,   1.2344085350052498      , -0.94169964267396822     
   2240.0000000000000      ,   1.5618428774551096      ,  0.46072836881217571      ,  -2.4620250360696612     
   2260.0000000000000      ,   1.2994987668661835      ,  -6.7229597928758086E-002 ,  -2.9221138377570242     
   2280.0000000000000      ,   1.8848063815871603      ,  -1.2402808585380518      ,  -2.6171012177305801     
   2300.0000000000000      ,   1.7211163492311952      ,  0.97373298103391515      ,  -1.5478070731835760     
   2320.0000000000000      ,  0.33132471632409005      ,  0.81239279774150996      ,  -2.8292581378236514     
   2340.0000000000000      ,  0.25475136681383453      , -0.68673791715165389      ,  -2.0831211930582922     
   2360.0000000000000      ,   1.3332885616804122      ,  -1.2998052082492442      ,  -1.3824125675553987     
   2380.0000000000000      ,   4.0296645787401912      ,  -1.1849350627682338      ,  -1.4233385362857680     
   2400.0000000000000      ,   4.6616489751153765      , -0.35679009745657608      ,  -2.0911161798304301     
   2420.0000000000000      ,   3.9554087845817638      ,  -1.2219426128091380      ,  -3.2376084431055845     
   2440.0000000000000      ,   4.6302261516197065      ,  -1.3108194148584766      ,  -3.7553882137075174     
   2460.0000000000000      ,   4.2109317702242830      ,  -2.4433167325984577      ,  -4.2038860199323684     
   2480.0000000000000      ,   2.9079773826500412      ,  -3.5300596908887685      ,  -4.0675437673349544     
   2500.0000000000000      ,   3.6670172044386233      ,  -3.6910940520840794      ,  -4.1420789238784756     
   2520.0000000000000      ,   3.1628192838113227      ,  -3.4250832761963221      ,  -4.0152720992521598     
   2540.0000000000000      ,   3.2947685602260282      ,  -3.4515843734027389      ,  -1.8920525112996172     
   2560.0000000000000      ,   2.6984964981073425      ,  -4.2268854362817789      , -0.98441329450245108     
   2580.0000000000000      ,   3.0279490904710484      ,  -3.3032131958451267      ,  0.30237795939577272     
