   0.0000000000000000      ,   3.4002407305845422E-027
   1.5707963267948967E-005 ,   368.23495066805208     
   3.1415926535897935E-005 ,   898.05288593887235     
   4.7123889803846906E-005 ,   462.51992575405080     
   6.2831853071795870E-005 ,   313.24420365541829     
   7.8539816339744827E-005 ,   466.02857796672566     
   9.4247779607693812E-005 ,   895.19797044383029     
   1.0995574287564277E-004 ,   585.63447426343453     
   1.2566370614359174E-004 ,   537.48224031579502     
   1.4137166941154071E-004 ,   655.63175309387714     
   1.5707963267948965E-004 ,   591.38133643805975     
   1.7278759594743863E-004 ,   736.18443182176236     
   1.8849555921538762E-004 ,   831.12125679573046     
   2.0420352248333657E-004 ,   528.04913952115908     
   2.1991148575128554E-004 ,   596.87961007360286     
   2.3561944901923445E-004 ,   625.49162024904535     
   2.5132741228718348E-004 ,   601.83429927463931     
   2.6703537555513245E-004 ,   561.80268868457517     
   2.8274333882308142E-004 ,   621.69270823191789     
   2.9845130209103034E-004 ,   725.22473502369064     
   3.1415926535897931E-004 ,   355.61215182374747     
   3.2986722862692828E-004 ,   845.46786831497400     
   3.4557519189487725E-004 ,   433.00292183144762     
   3.6128315516282628E-004 ,   603.08644284811965     
   3.7699111843077525E-004 ,   724.76386157578679     
   3.9269908169872416E-004 ,   708.23433554399469     
   4.0840704496667313E-004 ,   430.33161443083901     
   4.2411500823462205E-004 ,   838.03891202973864     
   4.3982297150257108E-004 ,   643.25133313731533     
   4.5553093477052010E-004 ,   781.94712926810780     
   4.7123889803846891E-004 ,   440.29288194798374     
   4.8694686130641793E-004 ,   417.01283293449973     
   5.0265482457436696E-004 ,   306.94198604283662     
   5.1836278784231598E-004 ,   826.05585373389101     
   5.3407075111026490E-004 ,   399.87298949595089     
   5.4977871437821382E-004 ,   596.66510220794123     
   5.6548667764616284E-004 ,   520.54287381944437     
   5.8119464091411176E-004 ,   768.29737260301908     
   5.9690260418206068E-004 ,   482.41507205314446     
   6.1261056745000970E-004 ,   594.80130978227442     
   6.2831853071795862E-004 ,   486.49787970392219     
   6.4402649398590764E-004 ,   516.06853656785404     
   6.5973445725385656E-004 ,   560.37981553189559     
   6.7544242052180548E-004 ,   521.11169718170163     
   6.9115038378975450E-004 ,   612.64205391505936     
   7.0685834705770342E-004 ,   262.18101067718771     
   7.2256631032565255E-004 ,   525.47823200708513     
   7.3827427359360147E-004 ,   405.56995787214464     
   7.5398223686155049E-004 ,   425.03316848239143     
   7.6969020012949930E-004 ,   421.99914257689539     
   7.8539816339744833E-004 ,   504.66790704679585     
   8.0110612666539735E-004 ,   400.92448849525687     
   8.1681408993334627E-004 ,   347.53597829166603     
   8.3252205320129529E-004 ,   391.62997005784632     
   8.4823001646924410E-004 ,   488.82186521940230     
   8.6393797973719313E-004 ,   494.45220630243034     
   8.7964594300514215E-004 ,   296.49716842787217     
   8.9535390627309096E-004 ,   363.57555058726865     
   9.1106186954104020E-004 ,   488.20665911378177     
   9.2676983280898901E-004 ,   237.85196408560969     
   9.4247779607693782E-004 ,   321.12769714242768     
   9.5818575934488706E-004 ,   306.95157951026579     
   9.7389372261283587E-004 ,   431.27251712593295     
   9.8960168588078479E-004 ,   375.88627092374810     
   1.0053096491487339E-003 ,   298.06788369322061     
   1.0210176124166826E-003 ,   235.05792645419913     
   1.0367255756846320E-003 ,   249.25553448963564     
   1.0524335389525807E-003 ,   316.71852588011023     
   1.0681415022205298E-003 ,   117.51961135341007     
   1.0838494654884787E-003 ,   435.23772169701010     
   1.0995574287564276E-003 ,   479.38268759633257     
   1.1152653920243766E-003 ,   500.75779738875684     
   1.1309733552923257E-003 ,   164.18470010410888     
   1.1466813185602746E-003 ,   290.87684403931172     
   1.1623892818282235E-003 ,   350.97207364360077     
   1.1780972450961724E-003 ,   287.22640586397671     
   1.1938052083641214E-003 ,   338.38382195417324     
   1.2095131716320705E-003 ,   374.32679688715575     
   1.2252211349000194E-003 ,   205.73185447696278     
   1.2409290981679683E-003 ,   138.27985289844105     
   1.2566370614359172E-003 ,   112.68989113409052     
   1.2723450247038662E-003 ,   259.11480458527728     
   1.2880529879718153E-003 ,   267.36108042324270     
   1.3037609512397644E-003 ,   163.59309865204395     
   1.3194689145077131E-003 ,   267.52318480984405     
   1.3351768777756620E-003 ,   185.84673799882327     
   1.3508848410436110E-003 ,   213.57404173153273     
   1.3665928043115601E-003 ,   178.85170920520972     
   1.3823007675795090E-003 ,   236.92456455911704     
   1.3980087308474579E-003 ,   188.92974711816231     
   1.4137166941154068E-003 ,   214.87199994103571     
   1.4294246573833560E-003 ,   214.92824938399221     
   1.4451326206513051E-003 ,   211.29018545929546     
   1.4608405839192538E-003 ,   167.36792557581222     
   1.4765485471872029E-003 ,   242.90558724056635     
   1.4922565104551516E-003 ,   221.18202920708833     
   1.5079644737231010E-003 ,   316.78681522544343     
   1.5236724369910499E-003 ,   118.31240948686538     
   1.5393804002589986E-003 ,   241.46529104322349     
   1.5550883635269475E-003 ,   163.05082858141967     
   1.5707963267948967E-003 ,   176.02697264669291     
   1.5865042900628456E-003 ,   103.16389036648476     
   1.6022122533307947E-003 ,   149.21873718238965     
   1.6179202165987436E-003 ,   253.32237819187588     
   1.6336281798666925E-003 ,   260.62350509456553     
   1.6493361431346412E-003 ,   156.22577916541320     
   1.6650441064025906E-003 ,   210.95187601347601     
   1.6807520696705397E-003 ,   244.93655500529221     
   1.6964600329384882E-003 ,   89.958883189162819     
   1.7121679962064373E-003 ,   98.728347431271047     
   1.7278759594743863E-003 ,   154.95053883919945     
   1.7435839227423354E-003 ,   71.788262144969565     
   1.7592918860102843E-003 ,   150.02816993792970     
   1.7749998492782334E-003 ,   151.60701457645104     
   1.7907078125461819E-003 ,   142.97160914230057     
   1.8064157758141311E-003 ,   102.11886182854388     
   1.8221237390820804E-003 ,   183.13517408160476     
   1.8378317023500291E-003 ,   171.40906252420123     
   1.8535396656179780E-003 ,   181.15753592101842     
   1.8692476288859269E-003 ,   211.46303736988352     
   1.8849555921538756E-003 ,   99.587463863677158     
   1.9006635554218250E-003 ,   120.95355023797391     
   1.9163715186897741E-003 ,   167.51804067014660     
   1.9320794819577228E-003 ,   154.13902947922477     
   1.9477874452256717E-003 ,   156.24394325194518     
   1.9634954084936209E-003 ,   134.21514275071081     
   1.9792033717615696E-003 ,   85.087273764074922     
   1.9949113350295187E-003 ,   87.843432820310838     
   2.0106192982974678E-003 ,   250.78850517558053     
   2.0263272615654170E-003 ,   109.68023411089307     
   2.0420352248333652E-003 ,   116.01112528291306     
   2.0577431881013148E-003 ,   111.24529044230361     
   2.0734511513692639E-003 ,   125.41550541215602     
   2.0891591146372126E-003 ,   129.14442501121664     
   2.1048670779051613E-003 ,   116.43706437425713     
   2.1205750411731105E-003 ,   63.402551815288987     
   2.1362830044410596E-003 ,   151.72891301143920     
   2.1519909677090083E-003 ,   82.405534752656195     
   2.1676989309769574E-003 ,   137.54742007993147     
   2.1834068942449061E-003 ,   80.517236064851488     
   2.1991148575128553E-003 ,   140.75080995019636     
   2.2148228207808044E-003 ,   102.50562316990178     
   2.2305307840487531E-003 ,   74.629969833180724     
   2.2462387473167022E-003 ,   89.291313377711489     
   2.2619467105846514E-003 ,   67.301786952286250     
   2.2776546738525996E-003 ,   107.16211773584925     
   2.2933626371205492E-003 ,   45.169642318043579     
   2.3090706003884983E-003 ,   132.39646114752017     
   2.3247785636564470E-003 ,   67.453787174777673     
   2.3404865269243957E-003 ,   84.356449998318766     
   2.3561944901923449E-003 ,   101.01373733804272     
   2.3719024534602940E-003 ,   130.42587403641198     
   2.3876104167282427E-003 ,   64.495855545778227     
   2.4033183799961918E-003 ,   114.50335434583914     
   2.4190263432641410E-003 ,   55.402272490944604     
   2.4347343065320897E-003 ,   74.985985116372078     
   2.4504422698000388E-003 ,   67.954800748621537     
   2.4661502330679879E-003 ,   65.283153767410127     
   2.4818581963359366E-003 ,   80.775542622647322     
   2.4975661596038858E-003 ,   83.657491929573325     
   2.5132741228718345E-003 ,   79.850526170450237     
   2.5289820861397836E-003 ,   97.872977214256778     
   2.5446900494077323E-003 ,   64.105613207104028     
   2.5603980126756814E-003 ,   75.190458193169633     
   2.5761059759436306E-003 ,   65.337121978777276     
   2.5918139392115793E-003 ,   81.001603899714823     
   2.6075219024795288E-003 ,   72.939419147514158     
   2.6232298657474771E-003 ,   67.267691723140885     
   2.6389378290154262E-003 ,   69.277413852417823     
   2.6546457922833758E-003 ,   51.141207135599558     
