     vehicle name   , time[s]            , dt[s]              , u[ft/s]            , v[ft/s]            , w[ft/s]            , p[rad/s]           , q[rad/s]           , r[rad/s]           , x[ft]              , y[ft]              , z[ft]              , e0                 , ex                 , ey                 , ez                 , aileron[deg]       , elevator[deg]      , rudder[deg]        , throttle           , d_aileron          , d_elevator         , d_rudder           , d_throttle         , aileron_sp[deg]    , elevator_sp[deg]   , rudder_sp[deg]     , throttle_sp[none]  , ground_track[deg]  , heading[deg]       , wind_direction[deg]
                F16,  7.500000000000E+00,  1.000000000000E-02,  4.625851767977E+02,  1.528844450803E-02,  8.537533388391E+01, -1.177350455334E-03,  9.075107817652E-02,  9.848482524814E-04,  3.675973293373E+03, -3.613193767160E+02, -8.386576689738E+02,  9.766227558969E-01,  7.583743379172E-03,  2.147233674411E-01,  6.659953117834E-03,  6.123739381642E-03, -1.067037386130E+01, -4.516455417186E-04,  1.933555845764E-01, -3.036288887734E-03,  1.243012383734E+00, -1.061759969001E-03,  1.336545000152E-01,  5.889071634812E-03, -1.057399888847E+01, -5.326850325878E-04,  3.854536007983E-01,  3.545496080315E+02,  8.195693793290E-01,  9.000000000000E+01 
                F16,  7.600000000000E+00,  1.000000000000E-02,  4.618978994130E+02,  1.642909679534E-02,  8.402365151619E+01, -1.150366561202E-03,  8.458491230178E-02,  9.882328003804E-04,  3.721431377342E+03, -3.656613884568E+02, -8.505520670093E+02,  9.756719796813E-01,  7.508221070215E-03,  2.190027413575E-01,  6.753810699925E-03,  5.808438812020E-03, -1.054071925796E+01, -5.600356767272E-04,  2.068617580312E-01, -3.245823210822E-03,  1.340709828309E+00, -1.097034398350E-03,  1.363910520360E-01,  5.558329490550E-03, -1.043703576388E+01, -6.434490183141E-04,  4.006634086709E-01,  3.545380559615E+02,  8.389523372729E-01,  9.000000000000E+01 
                F16,  7.700000000000E+00,  1.000000000000E-02,  4.612928292003E+02,  1.762191631610E-02,  8.253674893638E+01, -1.121186449936E-03,  7.810753173778E-02,  9.924173506613E-04,  3.766667620719E+03, -3.699914197403E+02, -8.629305026991E+02,  9.747729645578E-01,  7.436111259095E-03,  2.229697672159E-01,  6.845051081078E-03,  5.472732288362E-03, -1.040134441630E+01, -6.714588392102E-04,  2.206195988064E-01, -3.442547365904E-03,  1.436698390382E+00, -1.122088882585E-03,  1.386849126593E-01,  5.208242589900E-03, -1.029049441222E+01, -7.564464999952E-04,  4.154493485961E-01,  3.545265171464E+02,  8.580387028139E-01,  9.000000000000E+01 
                F16,  7.800000000000E+00,  1.000000000000E-02,  4.607729391232E+02,  1.885923906229E-02,  8.091490830622E+01, -1.089881288790E-03,  7.132969153481E-02,  9.973757512831E-04,  3.811687027556E+03, -3.743097881323E+02, -8.757767320302E+02,  9.739329541877E-01,  7.367682011036E-03,  2.266103331407E-01,  6.933608210355E-03,  5.118075511062E-03, -1.025244428511E+01, -7.848401827158E-04,  2.345839558822E-01, -3.623078324170E-03,  1.530511675664E+00, -1.135987903922E-03,  1.405189377098E-01,  4.840521476754E-03, -1.013460493958E+01, -8.705402228184E-04,  4.297561591345E-01,  3.545151488475E+02,  8.767991452226E-01,  9.000000000000E+01 
                F16,  7.900000000000E+00,  1.000000000000E-02,  4.603405977456E+02,  2.013230984675E-02,  7.915871487374E+01, -1.056546161671E-03,  6.426354015581E-02,  1.003071814224E-03,  3.856495826728E+03, -3.786168071453E+02, -8.890736625536E+02,  9.731589654521E-01,  7.303193844517E-03,  2.299108937444E-01,  7.019420030093E-03,  4.746262432169E-03, -1.009426063218E+01, -8.990256622199E-04,  2.487081086571E-01, -3.784075572478E-03,  1.621683787368E+00, -1.138095103810E-03,  1.418789078947E-01,  4.457208407882E-03, -9.969644065499E+00, -9.845376776234E-04,  4.435317141474E-01,  3.545041124748E+02,  8.952032339812E-01,  9.000000000000E+01 
                F16,  8.000000000000E+00,  1.000000000000E-02,  4.599975366612E+02,  2.143141041218E-02,  7.726907675567E+01, -1.021303844653E-03,  5.692260678329E-02,  1.009458277628E-03,  3.901101458938E+03, -3.829127854684E+02, -9.028033722894E+02,  9.724577141133E-01,  7.242897348206E-03,  2.328585197323E-01,  7.102428285939E-03,  4.359415110313E-03, -9.927081698120E+00, -1.012814550530E-03,  2.629440679812E-01, -3.922358263435E-03,  1.709755228362E+00, -1.128122696227E-03,  1.427536968222E-01,  4.060658305870E-03, -9.795934328494E+00, -1.097227294636E-03,  4.567274750058E-01,  3.544935721500E+02,  9.132194593397E-01,  9.000000000000E+01 
                F16,  8.100000000000E+00,  1.000000000000E-02,  4.597448234027E+02,  2.274603194452E-02,  7.524724538611E+01, -9.843076872804E-04,  4.932177604016E-02,  1.016476141296E-03,  3.945512555879E+03, -3.871980264126E+02, -9.169471243174E+02,  9.718355406684E-01,  7.187030624852E-03,  2.354409459999E-01,  7.182578315669E-03,  3.959961677772E-03, -9.751241252760E+00, -1.124996766217E-03,  2.772428931403E-01, -4.035024765320E-03,  1.794278885077E+00, -1.106177106237E-03,  1.431354216391E-01,  3.653507689711E-03, -9.613842692101E+00, -1.207419011178E-03,  4.692989249197E-01,  3.544836931088E+02,  9.308152773211E-01,  9.000000000000E+01 
                F16,  8.200000000000E+00,  1.000000000000E-02,  4.595828404537E+02,  2.406509124672E-02,  7.309483641121E+01, -9.457434922156E-04,  4.147724960579E-02,  1.024054422712E-03,  3.989738911514E+03, -3.914728275789E+02, -9.314853769244E+02,  9.712983373337E-01,  7.135816622345E-03,  2.376466179953E-01,  7.259818827050E-03,  3.550602281361E-03, -9.567117053255E+00, -1.234394360253E-03,  2.915550229369E-01, -4.119572329918E-03,  1.874825942977E+00, -1.072795341560E-03,  1.430195739065E-01,  3.238631660004E-03, -9.423778562308E+00, -1.313988138331E-03,  4.812059799778E-01,  3.544746399511E+02,  9.479571817165E-01,  9.000000000000E+01 
                F16,  8.300000000000E+00,  1.000000000000E-02,  4.595112709484E+02,  2.537718827759E-02,  7.081385073503E+01, -9.058303006262E-04,  3.340649437681E-02,  1.032110377886E-03,  4.033791445507E+03, -3.957374807580E+02, -9.463977893013E+02,  9.708514771357E-01,  7.089460417863E-03,  2.394647361243E-01,  7.334101674786E-03,  3.134263162432E-03, -9.375128718745E+00, -1.339905947881E-03,  3.058306187667E-01, -4.174013137350E-03,  1.950991576480E+00, -1.028966485097E-03,  1.424051282610E-01,  2.819089425041E-03, -9.226191243061E+00, -1.415920894195E-03,  4.924133712453E-01,  3.544665747521E+02,  9.646108054798E-01,  9.000000000000E+01 
                F16,  8.400000000000E+00,  1.000000000000E-02,  4.595290915939E+02,  2.667090057404E-02,  6.840669534402E+01, -8.648200052249E-04,  2.512817701974E-02,  1.040550224918E-03,  4.077682158798E+03, -3.999922720649E+02, -9.616632229027E+02,  9.704997460942E-01,  7.048146525847E-03,  2.408852979828E-01,  7.405381646472E-03,  2.714039481917E-03, -9.175735052146E+00, -1.440552321824E-03,  3.200199173466E-01, -4.196981727882E-03,  2.022400255186E+00, -9.761330243692E-04,  1.412946263598E-01,  2.398059380267E-03, -9.021566872304E+00, -1.512359459333E-03,  5.028909920908E-01,  3.544596550537E+02,  9.807410536595E-01,  9.000000000000E+01 
                F16,  8.500000000000E+00,  1.000000000000E-02,  4.596345732817E+02,  2.793510739415E-02,  6.587620345986E+01, -8.229957312743E-04,  1.666208498866E-02,  1.049270397195E-03,  4.121424081388E+03, -4.042374823085E+02, -9.772597387124E+02,  9.702472794823E-01,  7.012036304315E-03,  2.418991382044E-01,  7.473616267421E-03,  2.293128045649E-03, -8.969430855350E+00, -1.535520989940E-03,  3.340735904959E-01, -4.187827934736E-03,  2.088710513654E+00, -9.161675570109E-04,  1.396942335964E-01,  1.978765358161E-03, -8.810424896030E+00, -1.602643993846E-03,  5.126142048085E-01,  3.544540317627E+02,  9.963122695858E-01,  9.000000000000E+01 
                F16,  8.600000000000E+00,  1.000000000000E-02,  4.598252897734E+02,  2.915933343647E-02,  6.322565349671E+01, -7.806689509113E-04,  8.029034333854E-03,  1.058159336819E-03,  4.165031212356E+03, -4.084733875940E+02, -9.931645907845E+02,  9.700975031243E-01,  6.981265536463E-03,  2.424979657157E-01,  7.538765634037E-03,  1.874751701456E-03, -8.756743298884E+00, -1.624206996424E-03,  3.479431091225E-01, -4.146689008289E-03,  2.149619044033E+00, -8.513217590574E-04,  1.376137660976E-01,  1.564396298443E-03, -8.593314151549E+00, -1.686348788111E-03,  5.215641005959E-01,  3.544498469861E+02,  1.011288435434E+00,  9.000000000000E+01 
                F16,  8.700000000000E+00,  1.000000000000E-02,  4.600981347457E+02,  3.033409895057E-02,  6.045878623313E+01, -7.381753290927E-04, -7.492350960420E-04,  1.067099816914E-03,  4.208518452211E+03, -4.127002601534E+02, -1.009354216561E+03,  9.700530806531E-01,  6.955942265039E-03,  2.426743981949E-01,  7.600792285106E-03,  1.462077810540E-03, -8.538227920297E+00, -1.706247162970E-03,  3.615811083206E-01, -4.074534760245E-03,  2.204863989397E+00, -7.841463619722E-04,  1.350666855907E-01,  1.158022191993E-03, -8.370808642792E+00, -1.763309650334E-03,  5.297277070587E-01,  3.544472318423E+02,  1.025633407515E+00,  9.000000000000E+01 
                F16,  8.800000000000E+00,  1.000000000000E-02,  4.604493473633E+02,  3.145126024588E-02,  5.757981955592E+01, -6.958693402700E-04, -9.650176160622E-03,  1.075971754491E-03,  4.251901527668E+03, -4.169183693913E+02, -1.025804224593E+03,  9.701158675837E-01,  6.936144955330E-03,  2.424219935300E-01,  7.659661119735E-03,  1.058133782274E-03, -8.314464336625E+00, -1.781544873086E-03,  3.749417502532E-01, -3.973180305474E-03,  2.254227340122E+00, -7.173831813986E-04,  1.320700598693E-01,  7.625096641844E-04, -8.143503099561E+00, -1.833639804424E-03,  5.370981376573E-01,  3.544463042906E+02,  1.039311185701E+00,  9.000000000000E+01 
                F16,  8.900000000000E+00,  1.000000000000E-02,  4.608745464161E+02,  3.250432235511E-02,  5.459346009726E+01, -6.541177423007E-04, -1.865056143732E-02,  1.084655444430E-03,  4.295196908979E+03, -4.211279831354E+02, -1.042489380403E+03,  9.702868729798E-01,  6.921921058171E-03,  2.417352780840E-01,  7.715339369658E-03,  6.657231420135E-04, -8.086051764621E+00, -1.850282756378E-03,  3.879810812715E-01, -3.845262336801E-03,  2.297536365187E+00, -6.538328316140E-04,  1.286444867882E-01,  3.804409248272E-04, -7.912008418620E+00, -1.897732005662E-03,  5.436746779102E-01,  3.544471670273E+02,  1.052286215275E+00,  9.000000000000E+01 
                F16,  9.000000000000E+00,  1.000000000000E-02,  4.613687729142E+02,  3.348870425202E-02,  5.150491107238E+01, -6.132920458441E-04, -2.772661921667E-02,  1.093035111787E-03,  4.338421720015E+03, -4.253293690715E+02, -1.059383591357E+03,  9.705662293902E-01,  6.913286037010E-03,  2.406097715784E-01,  7.767796632141E-03,  2.873459174878E-04, -7.853604447642E+00, -1.912921129263E-03,  4.006573795343E-01, -3.694176773114E-03,  2.334664043490E+00, -5.962044318636E-04,  1.248139800115E-01,  1.403997032789E-05, -7.676947087138E+00, -1.956245280707E-03,  5.494628037327E-01,  3.544499054978E+02,  1.064523718246E+00,  9.000000000000E+01 
                F16,  9.100000000000E+00,  1.000000000000E-02,  4.619265408732E+02,  3.440193687974E-02,  4.831987563729E+01, -5.737601705272E-04, -3.685417666040E-02,  1.101002646305E-03,  4.381593641319E+03, -4.295227963423E+02, -1.076459891483E+03,  9.709531716116E-01,  6.910222912501E-03,  2.390420084210E-01,  7.817004967676E-03, -7.487276860285E-05, -7.617747089772E+00, -1.970180809367E-03,  4.129314892278E-01, -3.523977951727E-03,  2.365528495714E+00, -5.469560969433E-04,  1.206058151027E-01, -3.348901593127E-04, -7.438948688000E+00, -2.010075636348E-03,  5.544741280353E-01,  3.544545860799E+02,  1.075990049840E+00,  9.000000000000E+01 
                F16,  9.200000000000E+00,  1.000000000000E-02,  4.625418958642E+02,  3.524377557604E-02,  4.504455512639E+01, -5.358775299905E-04, -4.600880801205E-02,  1.108461352645E-03,  4.424730806439E+03, -4.337085372854E+02, -1.093690427282E+03,  9.714460247047E-01,  6.912682364475E-03,  2.370295553242E-01,  7.862939064056E-03, -4.192421580820E-04, -7.379110395955E+00, -2.023009909307E-03,  4.247671373682E-01, -3.339242115151E-03,  2.390091453036E+00, -5.081370090106E-04,  1.160503350165E-01, -6.650156099357E-04, -7.198645581995E+00, -2.060311202098E-03,  5.587262726245E-01,  3.544612544880E+02,  1.086653074458E+00,  9.000000000000E+01 
                F16,  9.300000000000E+00,  1.000000000000E-02,  4.632084807290E+02,  3.601621145278E-02,  4.168564160261E+01, -4.999778328360E-04, -5.516598549473E-02,  1.115329525684E-03,  4.467851691913E+03, -4.378868692796E+02, -1.111046445628E+03,  9.720422015410E-01,  6.920583414716E-03,  2.345710250848E-01,  7.905576465234E-03, -7.445500353954E-04, -7.138326811460E+00, -2.072535368582E-03,  4.361312291043E-01, -3.144900552374E-03,  2.408355833364E+00, -4.812431025519E-04,  1.111807146042E-01, -9.755025721282E-04, -6.956668853945E+00, -2.108173491333E-03,  5.622426635519E-01,  3.544699344507E+02,  1.096482554060E+00,  9.000000000000E+01 
                F16,  9.400000000000E+00,  1.000000000000E-02,  4.639196077019E+02,  3.672337092781E-02,  3.825030425641E+01, -4.663639219385E-04, -6.430123032078E-02,  1.121543645408E-03,  4.510975001374E+03, -4.420580766692E+02, -1.128498284896E+03,  9.727382100083E-01,  6.933814695290E-03,  2.316660864294E-01,  7.944897859816E-03, -1.050088952435E-03, -6.896026545359E+00, -2.120001210048E-03,  4.469941174273E-01, -2.946050157461E-03,  2.420362526875E+00, -4.670986199965E-04,  1.060326843962E-01, -1.266028745262E-03, -6.713644598968E+00, -2.154947678376E-03,  5.650522493148E-01,  3.544806267058E+02,  1.105450540668E+00,  9.000000000000E+01 
                F16,  9.500000000000E+00,  1.000000000000E-02,  4.646683360170E+02,  3.737129878730E-02,  3.474616932498E+01, -4.352989974411E-04, -7.339026108958E-02,  1.127060983490E-03,  4.554119544338E+03, -4.462224527297E+02, -1.146015370482E+03,  9.735296698418E-01,  6.952236286974E-03,  2.283154698752E-01,  7.980887420136E-03, -1.335662710557E-03, -6.652833951072E+00, -2.166696700116E-03,  4.573298432596E-01, -2.747751130791E-03,  2.426186518922E+00, -4.657748601886E-04,  1.006442146574E-01, -1.536774396271E-03, -6.470190611621E+00, -2.201905876566E-03,  5.671891427143E-01,  3.544933083525E+02,  1.113531763607E+00,  9.000000000000E+01 
                F16,  9.600000000000E+00,  1.000000000000E-02,  4.654475539397E+02,  3.796762756326E-02,  3.118129336556E+01, -4.069985766217E-04, -8.240913677569E-02,  1.131861425846E-03,  4.597304110361E+03, -4.503803016395E+02, -1.163566215858E+03,  9.744113388888E-01,  6.975682091526E-03,  2.245209696002E-01,  8.013533179020E-03, -1.601572358662E-03, -6.409364323146E+00, -2.213878630226E-03,  4.671163420333E-01, -2.554822869601E-03,  2.425932498505E+00, -4.765553146261E-04,  9.505516151921E-02, -1.788393129468E-03, -6.226913525480E+00, -2.250228247342E-03,  5.686921886846E-01,  3.545079325905E+02,  1.120704001353E+00,  9.000000000000E+01 
                F16,  9.700000000000E+00,  1.000000000000E-02,  4.662500640359E+02,  3.852114415983E-02,  2.756412990253E+01, -3.816235351535E-04, -9.133439152212E-02,  1.135948343495E-03,  4.640547339333E+03, -4.545319404175E+02, -1.181118430297E+03,  9.753771484659E-01,  7.003962681115E-03,  2.202854413805E-01,  8.042827427801E-03, -1.848582108461E-03, -6.166221153833E+00, -2.262692706042E-03,  4.763356130910E-01, -2.371649629005E-03,  2.419730113563E+00, -4.979531743208E-04,  8.930687785062E-02, -2.021963641928E-03, -5.984406434306E+00, -2.300927269481E-03,  5.696044619769E-01,  3.545244288647E+02,  1.126948427397E+00,  9.000000000000E+01 
                F16,  9.800000000000E+00,  1.000000000000E-02,  4.670686703949E+02,  3.904127292119E-02,  2.390348966925E+01, -3.592745485663E-04, -1.001431585629E-01,  1.139348387925E-03,  4.683867588846E+03, -4.586777007891E+02, -1.198638734292E+03,  9.764202473186E-01,  7.036868549364E-03,  2.156127967086E-01,  8.068767116306E-03, -2.077866720847E-03, -5.923993876505E+00, -2.314099432464E-03,  4.849738485550E-01, -2.202007209390E-03,  2.407729039847E+00, -5.277831386943E-04,  8.344179242734E-02, -2.238924842263E-03, -5.743247009268E+00, -2.354780575528E-03,  5.699727001726E-01,  3.545427034235E+02,  1.132249919563E+00,  9.000000000000E+01 
                F16,  9.900000000000E+00,  1.000000000000E-02,  4.678962664560E+02,  3.953750197290E-02,  2.020849487495E+01, -3.399882103931E-04, -1.088132808100E-01,  1.142110145266E-03,  4.727282799639E+03, -4.628179309402E+02, -1.216092983655E+03,  9.775330535695E-01,  7.074173672046E-03,  2.105079932746E-01,  8.091354233816E-03, -2.290942994199E-03, -5.683256106268E+00, -2.368809850361E-03,  4.930215187082E-01, -2.048920749941E-03,  2.390094028170E+00, -5.632849303989E-04,  7.750296185507E-02, -2.440997675454E-03, -5.503996110346E+00, -2.412277382529E-03,  5.698466790434E-01,  3.545626402835E+02,  1.136597322686E+00,  9.000000000000E+01 
                F16,  1.000000000000E+01,  1.000000000000E-02,  4.687259220551E+02,  4.001878592750E-02,  1.648852813378E+01, -3.237350460014E-04, -1.173234059543E-01,  1.144301652663E-03,  4.770810360277E+03, -4.669529971231E+02, -1.233446203112E+03,  9.787073139281E-01,  7.115639272609E-03,  2.049770220574E-01,  8.110596149666E-03, -2.489588904846E-03, -5.444564371979E+00, -2.427235988892E-03,  5.004734114232E-01, -1.914561770215E-03,  2.367000085795E+00, -6.012913591188E-04,  7.153360057373E-02, -7.526631895748E+00, -5.267196874773E+00, -2.473582715525E-03,  5.692785387219E-01,  3.545841025823E+02,  1.139983655496E+00,  9.000000000000E+01 
                F16,  1.010000000000E+01,  1.000000000000E-02,  4.695509228690E+02, -9.008356439301E-03,  1.275315914913E+01,  8.266431762456E-02, -1.256469504762E-01,  6.220423524497E-03,  4.814466977734E+03, -4.710837690697E+02, -1.250662638391E+03,  9.799253020975E-01,  8.237458884275E-03,  1.990351678568E-01,  7.971733589411E-03, -4.341949815833E+00, -5.208452030298E+00,  3.350606773681E-03,  5.073286239623E-01, -6.032257054506E+01,  2.338982500837E+00,  2.831597941102E-01,  6.557660943308E-02, -7.341981837379E+00, -5.033256351184E+00,  5.971859227567E-02,  5.683225479319E-01,  3.546045448196E+02,  1.139993586957E+00,  9.000000000000E+01 
                F16,  1.020000000000E+01,  1.000000000000E-02,  4.703643467583E+02, -4.794787356688E-01,  9.020114238596E+00,  3.718386032191E-01, -1.335204077942E-01,  2.592438336477E-02,  4.858268552886E+03, -4.752143947720E+02, -1.267705887621E+03,  9.810367534338E-01,  1.931049351433E-02,  1.927484495013E-01,  6.482936611884E-03, -6.955449114013E+00, -4.974676785488E+00,  1.265001118846E-01,  5.135905191509E-01,  7.705425329181E+00,  2.331289321009E+00,  2.427010995238E+00,  5.967438420516E-02, -4.937182174293E+00, -4.798056662914E+00,  3.816045589586E-01,  5.670353892811E-01,  3.546212450395E+02,  1.134064217482E+00,  9.000000000000E+01 
                F16,  1.030000000000E+01,  1.000000000000E-02,  4.711586995751E+02, -1.611265852552E+00,  5.354572977214E+00,  5.745247083827E-01, -1.403926277588E-01,  4.235003374445E-02,  4.902229901996E+03, -4.793448956966E+02, -1.284539103920E+03,  9.815564149045E-01,  4.366466508808E-02,  1.860888099776E-01,  3.369893726746E-03, -4.583220041495E+00, -4.736963782125E+00,  4.651799241815E-01,  5.192666269198E-01,  3.022381162618E+01,  2.422243246617E+00,  3.851351794699E+00,  5.386739812899E-02, -2.402338778011E+00, -4.551198492525E+00,  7.460157110559E-01,  5.654632018123E-01,  3.546453849956E+02,  1.133698438869E+00,  9.000000000000E+01 
                F16,  1.040000000000E+01,  1.000000000000E-02,  4.719280454642E+02, -3.084822655641E+00,  1.814995192205E+00,  6.003343841876E-01, -1.468737787234E-01,  4.551646225029E-02,  4.946364569176E+03, -4.834688518684E+02, -1.301125318197E+03,  9.811078641346E-01,  7.350002959702E-02,  1.789553209481E-01, -3.125489721680E-04, -1.983162171999E+00, -4.489297808760E+00,  7.942395358199E-01,  5.243683433738E-01,  1.985718510021E+01,  2.488775788828E+00,  2.323131090370E+00,  4.819255036724E-02, -8.673667608079E-01, -4.303136781430E+00,  8.961018791521E-01,  5.636525828373E-01,  3.546792732718E+02,  1.141457907540E+00,  9.000000000000E+01 
                F16,  1.050000000000E+01,  1.000000000000E-02,  4.726721980778E+02, -4.397998661383E+00, -1.645079190489E+00,  5.310721821652E-01, -1.540292657979E-01,  3.833831382795E-02,  4.990684808186E+03, -4.875822416961E+02, -1.317427678592E+03,  9.799311172202E-01,  1.018010329873E-01,  1.713373172340E-01, -3.883157140917E-03, -5.759273778483E-01, -4.244810111697E+00,  8.965315485543E-01,  5.289106049170E-01,  9.272349748209E+00,  2.351403145445E+00, -2.402960258830E-01,  4.268376087312E-02, -8.064774718322E-02, -4.074606946166E+00,  8.125842860662E-01,  5.616498669810E-01,  3.547153044461E+02,  1.149900185664E+00,  9.000000000000E+01 
                F16,  1.060000000000E+01,  1.000000000000E-02,  4.733925626544E+02, -5.206700140783E+00, -5.121916640236E+00,  4.362829969955E-01, -1.619963905215E-01,  2.622808128340E-02,  5.035201621161E+03, -4.916879481166E+02, -1.333409439124E+03,  9.785068210647E-01,  1.257370314295E-01,  1.632851981257E-01, -7.248733009739E-03,  7.678250863100E-02, -4.021562365483E+00,  7.722129454157E-01,  5.329115818128E-01,  4.490472868312E+00,  2.096162332648E+00, -2.055410955850E+00,  3.737181185547E-02,  3.343478686051E-01, -3.870990043816E+00,  5.816002784005E-01,  5.595015711027E-01,  3.547439524299E+02,  1.149641494808E+00,  9.000000000000E+01 
                F16,  1.070000000000E+01,  1.000000000000E-02,  4.740866365278E+02, -5.370365699421E+00, -8.678272173071E+00,  3.426654905698E-01, -1.702122463896E-01,  1.301696260621E-02,  5.079924732971E+03, -4.957957322160E+02, -1.349033728222E+03,  9.772052840598E-01,  1.448362666360E-01,  1.548603055804E-01, -1.051543760687E-02,  4.114169990554E-01, -3.822497756706E+00,  5.157393649800E-01,  5.363924005749E-01,  2.395813288501E+00,  1.889389765434E+00, -2.922216695281E+00,  3.228530420836E-02,  5.459258528249E-01, -3.684571263275E+00,  2.822779811233E-01,  5.572612039074E-01,  3.547572147614E+02,  1.132844744286E+00,  9.000000000000E+01 
                F16,  1.080000000000E+01,  1.000000000000E-02,  4.747473575253E+02, -4.891933413877E+00, -1.232179226979E+01,  2.572678176111E-01, -1.780593827445E-01,  1.124882953488E-03,  5.124862436603E+03, -4.999208576849E+02, -1.364263477747E+03,  9.762443655741E-01,  1.593924380581E-01,  1.461218385595E-01, -1.376218263020E-02,  5.769820698577E-01, -3.638767843866E+00,  2.068060741665E-01,  5.393770007814E-01,  9.594787875020E-01,  1.790478852624E+00, -3.150185951433E+00,  2.745207078464E-02,  6.119127226948E-01, -3.505363352796E+00, -2.919424737652E-02,  5.549884950646E-01,  3.547491365900E+02,  1.093758358112E+00,  9.000000000000E+01 
                F16,  1.090000000000E+01,  1.000000000000E-02,  4.753654050890E+02, -3.869827589062E+00, -1.601836576634E+01,  1.823965446384E-01, -1.851633566735E-01, -7.821135524558E-03,  5.170021373474E+03, -5.040825660730E+02, -1.379061613309E+03,  9.757256786053E-01,  1.699086210169E-01,  1.371194240560E-01, -1.699188514828E-02,  6.118780646951E-01, -3.460445288029E+00, -1.015086626260E-01,  5.418920903093E-01, -2.129509308490E-01,  1.773850319232E+00, -2.931749636309E+00,  2.289961693807E-02,  5.666387256445E-01, -3.326659681846E+00, -3.098688618024E-01,  5.527445415400E-01,  3.547158040361E+02,  1.028704886033E+00,  9.000000000000E+01 
                F16,  1.100000000000E+01,  1.000000000000E-02,  4.759322504180E+02, -2.466753560578E+00, -1.971326108648E+01,  1.193131938109E-01, -1.914173398206E-01, -1.282184373561E-02,  5.215406350142E+03, -5.083025255875E+02, -1.393391312991E+03,  9.756640198795E-01,  1.769726442439E-01,  1.278851897263E-01, -2.014402518197E-02,  5.441240025544E-01, -3.281612737980E+00, -3.696361266329E-01,  5.439670872208E-01, -1.079771727754E+00,  1.793094034704E+00, -2.366155682081E+00,  1.865445634988E-02,  4.430408966542E-01, -3.146017468875E+00, -5.269752869226E-01,  5.505866461851E-01,  3.546553326341E+02,  9.360543716578E-01,  9.000000000000E+01 
                F16,  1.110000000000E+01,  1.000000000000E-02,  4.764426898972E+02, -8.808353247249E-01, -2.335015950821E+01,  6.855541388478E-02, -1.969044687906E-01, -1.351755399017E-02,  5.261020249598E+03, -5.126032985737E+02, -1.407216177366E+03,  9.760133245777E-01,  1.812117228510E-01,  1.184305406350E-01, -2.311944620976E-02,  4.057258387261E-01, -3.100712168485E+00, -5.678882005989E-01,  5.456339538310E-01, -1.624983871068E+00,  1.809958386059E+00, -1.559814408244E+00,  1.474068192266E-02,  2.725529022565E-01, -2.964359231726E+00, -6.595702547971E-01,  5.485637490204E-01,  3.545677239009E+02,  8.160640958231E-01,  9.000000000000E+01 
                F16,  1.120000000000E+01,  1.000000000000E-02,  4.768960050481E+02,  6.837530960813E-01, -2.688407173585E+01,  3.003175076300E-02, -2.017984927993E-01, -1.015637506179E-02,  5.306864042169E+03, -5.170069634876E+02, -1.420500275206E+03,  9.766908615356E-01,  1.832556532524E-01,  1.087489420648E-01, -2.580686233834E-02,  2.277492440594E-01, -2.919279569560E+00, -6.784250018350E-01,  5.469268662621E-01, -1.875879751795E+00,  1.801299240639E+00, -6.398887271695E-01,  1.117817694568E-02,  8.361475987608E-02, -2.784509088118E+00, -6.996747913457E-01,  5.467131963101E-01,  3.544545353027E+02,  6.705358493272E-01,  9.000000000000E+01 
                F16,  1.130000000000E+01,  1.000000000000E-02,  4.772955079205E+02,  2.043524829231E+00, -3.028689619276E+01,  3.162849304809E-03, -2.062772756057E-01, -3.488064713162E-03,  5.352936866921E+03, -5.215340223425E+02, -1.433208099813E+03,  9.775966789731E-01,  1.837083596135E-01,  9.882285448085E-02, -2.810721083903E-02,  3.787844579438E-02, -2.740398973783E+00, -6.963471281678E-01,  5.478817061894E-01, -1.869770110657E+00,  1.759014537848E+00,  2.663702478102E-01,  7.980924233522E-03, -9.902555643164E-02, -2.609767156951E+00, -6.516547773573E-01,  5.450595301080E-01,  3.543184263899E+02,  5.023559703101E-01,  9.000000000000E+01 
                F16,  1.140000000000E+01,  1.000000000000E-02,  4.776469273260E+02,  3.056749919824E+00, -3.354661953219E+01, -1.304942446028E-02, -2.104667521778E-01,  5.389532676888E-03,  5.399236141183E+03, -5.262026656640E+02, -1.445304496290E+03,  9.786275828228E-01,  1.831261925289E-01,  8.863236500925E-02, -2.995255616991E-02, -1.402083485855E-01, -2.567339666082E+00, -6.287706951070E-01,  5.485354062467E-01, -1.649854781142E+00,  1.686699968850E+00,  1.048775604643E+00,  5.155826489792E-03, -2.551850008039E-01, -2.442873276952E+00, -5.302394219791E-01,  5.436153086082E-01,  3.541626656888E+02,  3.150021923315E-01,  9.000000000000E+01 
                F16,  1.150000000000E+01,  1.000000000000E-02,  4.779564860612E+02,  3.637082498693E+00, -3.666248218551E+01, -1.999743226710E-02, -2.144205104696E-01,  1.520583036898E-02,  5.445757659623E+03, -5.310284090142E+02, -1.456754621901E+03,  9.796866675092E-01,  1.819992691875E-01,  7.816332165476E-02, -3.131764147946E-02, -2.876410798862E-01, -2.402639023445E+00, -4.925563981182E-01,  5.489252136484E-01, -1.269050179226E+00,  1.594381936285E+00,  1.624455898730E+00,  2.702267973306E-03, -3.702660163048E-01, -2.285514504074E+00, -3.576230035599E-01,  5.423832716289E-01,  3.539906635737E+02,  1.120800633012E-01,  9.000000000000E+01 
